fact_id,DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
410,20150617,124,68,121,8,153,11.63710884,19.1080738,122.2548174
411,20140122,178,36,142,15,108,8.183551655,7.373062982,92.44338536
412,20141231,222,32,155,5,156,13.3001973,17.14556705,125.5542357
413,20170707,93,21,7,2,894,107.3585385,46.73707838,739.9043831
414,20220518,45,60,134,8,602,68.71553643,73.86144576,459.4230178
415,20231226,187,80,22,2,367,10.98062911,41.49282363,314.5265473
416,20210526,182,75,6,20,331,11.41687191,40.9686658,278.6144623
417,20220224,231,72,79,5,661,34.23949197,33.1427072,593.6178008
418,20140418,232,18,76,1,955,76.36936971,66.55802725,812.072603
419,20220219,73,91,102,14,810,36.91222475,47.72425024,725.363525
420,20210615,167,81,75,9,416,15.71389958,36.52589898,363.7602014
421,20170830,183,81,202,18,354,32.61055784,45.61227474,275.7771674
422,20211106,94,31,51,6,581,36.84050482,53.02845534,491.1310398
423,20230701,249,28,191,6,534,45.04527598,61.62692028,427.3278037
424,20200803,135,71,13,3,414,55.91220439,41.65684062,316.430955
425,20201019,158,20,122,10,418,19.01727334,53.42403674,345.5586899
426,20141001,100,1,210,15,541,55.16707863,33.61817583,452.2147455
427,20191121,107,37,173,18,888,40.18052924,90.18668378,757.632787
428,20151201,148,90,68,12,966,86.56831847,128.4251965,751.006485
429,20190906,89,54,204,11,967,75.40487524,137.0500589,754.5450658
430,20201114,233,4,42,9,869,87.62106309,116.5749511,664.8039858
431,20210925,13,76,17,18,462,56.20366774,23.72108952,382.0752427
432,20160424,174,76,95,6,128,3.778961503,19.08090793,105.1401306
433,20140127,26,60,23,17,682,55.64816696,85.96042378,540.3914093
434,20230428,227,2,105,6,327,16.9462737,34.98136597,275.0723603
435,20180710,36,74,72,18,346,41.62684428,34.03478527,270.3383704
436,20190417,35,81,155,20,317,13.61158552,41.89767198,261.4907425
437,20221015,107,50,112,5,140,20.32854451,16.25543687,103.4160186
438,20181114,9,48,106,18,736,41.06822873,79.39857162,615.5331997
439,20210626,63,48,69,4,148,4.911930252,12.367644,130.7204257
440,20210218,21,42,155,7,326,13.78986187,34.45575827,277.7543799
441,20210302,41,26,158,17,691,72.07956669,94.01504967,524.9053836
442,20140219,101,10,77,8,933,26.37384767,53.1541327,853.4720196
443,20200401,40,93,44,15,358,26.36907766,34.06427627,297.5666461
444,20210405,230,67,60,2,158,18.78345693,12.82935168,126.3871914
445,20170507,115,22,60,19,286,16.97083667,18.21131206,250.8178513
446,20201004,55,37,132,17,920,75.32705807,71.61933557,773.0536064
447,20160615,116,71,134,19,543,12.91013081,28.0982604,501.9916088
448,20150302,32,78,112,8,555,61.68491564,37.20125998,456.1138244
449,20220311,119,77,107,7,724,68.84521425,76.80217619,578.3526096
450,20220903,132,22,43,8,476,49.27949966,57.75178261,368.9687177
451,20180214,65,68,4,7,932,77.59085886,125.2547735,729.1543676
452,20151226,30,10,48,5,257,35.77956607,36.32240334,184.8980306
453,20140601,134,10,98,18,317,21.91595395,32.56668363,262.5173624
454,20140216,175,72,149,13,726,38.19218425,43.82024702,643.9875687
455,20240118,141,30,50,6,889,87.04173241,104.2838828,697.6743848
456,20160521,241,18,117,17,709,27.1872585,98.32802461,583.4847169
457,20201226,199,11,117,7,162,4.262086565,11.7198094,146.018104
458,20190409,237,1,86,5,242,20.34834176,26.55559866,195.0960596
459,20240222,233,70,58,13,120,12.9891412,15.38521129,91.6256475
460,20210116,54,96,79,3,320,17.24029957,36.57008129,266.1896191
461,20230602,194,5,187,3,124,17.87280337,15.64229645,90.48490018
462,20140422,24,21,90,17,105,5.991413923,12.72847797,86.28010811
463,20240229,87,32,127,7,785,22.5124537,47.64068207,714.8468642
464,20140909,34,72,211,2,260,36.65858143,20.13081605,203.2106025
465,20200504,13,97,71,10,374,9.781015696,19.58592544,344.6330589
466,20211124,71,37,67,20,591,81.9891017,34.60387803,474.4070203
467,20210927,23,26,32,7,612,20.2753994,75.31126591,516.4133347
468,20210531,80,23,3,13,652,85.00482239,82.39416336,484.6010142
469,20230227,42,96,189,18,252,12.60042329,20.98649988,218.4130768
470,20150507,220,10,32,11,284,29.2820083,41.78398469,212.934007
471,20161201,223,51,90,8,933,82.1356356,117.6163133,733.2480511
472,20201010,237,48,188,5,560,32.22905098,72.84223667,454.9287124
473,20191019,215,10,107,2,522,15.16090677,70.09776173,436.7413315
474,20160404,212,78,71,20,846,94.83278468,45.94113685,705.2260785
475,20240207,162,4,6,12,656,59.07956482,97.66186983,499.2585654
476,20230330,138,55,79,17,886,35.22622332,105.4150814,745.3586952
477,20220623,231,66,58,9,738,108.6806674,63.79519162,565.524141
478,20160322,69,50,147,11,985,135.322561,80.40186471,769.2755743
479,20231214,18,34,16,13,536,49.52307968,77.735695,408.7412253
480,20170704,36,34,146,20,138,12.02814044,6.964739516,119.00712
481,20150820,115,95,203,18,880,101.7960378,93.58786865,684.6160935
482,20170106,224,100,104,4,166,15.35721957,11.14674828,139.4960322
483,20210926,180,9,156,3,548,31.22918583,60.26013159,456.5106826
484,20190420,12,7,2,19,806,52.82587199,75.65781858,677.5163094
485,20180307,145,64,108,14,789,40.51902307,108.5396699,639.9413071
486,20170507,241,43,134,13,122,11.16280729,14.59339019,96.24380252
487,20201115,36,36,56,9,870,112.8034991,117.7599742,639.4365268
488,20200913,28,30,167,5,443,54.75122022,38.78644885,349.4623309
489,20160706,214,48,77,8,642,13.45366243,48.83765184,579.7086857
490,20140201,143,38,37,19,862,78.97956404,125.1679293,657.8525066
491,20220120,197,57,124,5,627,77.09062674,33.959312,515.9500613
492,20140703,205,49,154,4,890,94.98362902,125.2378154,669.7785556
493,20200808,197,76,156,2,423,53.97655453,33.89158863,335.1318568
494,20200913,198,40,217,19,646,28.24804554,38.44493229,579.3070222
495,20160305,192,20,174,14,813,37.25707067,83.15652574,692.5864036
496,20171001,198,94,134,18,638,58.04914263,60.84695191,519.1039055
497,20150930,234,1,148,20,221,29.56703584,20.25918263,171.1737815
498,20160621,199,92,29,14,869,57.16871199,101.9144151,709.9168729
499,20191130,107,8,15,15,568,80.35566283,81.57447338,406.0698638
500,20140514,210,94,140,6,243,28.21797357,34.90995091,179.8720755
501,20230323,212,65,189,1,271,15.6579318,39.82295906,215.5191091
502,20160209,178,32,181,10,258,7.796150273,15.97570415,234.2281456
503,20191010,170,95,9,4,777,34.67095366,89.27485199,653.0541944
504,20141212,97,70,156,1,881,38.09690412,62.48156046,780.4215354
505,20230603,165,31,37,5,715,90.40385951,63.28288701,561.3132535
506,20230701,209,26,67,17,151,5.345698634,19.73320737,125.921094
507,20180302,90,83,11,9,615,17.90213147,51.13392661,545.9639419
508,20220830,43,23,18,6,922,39.24042371,135.7068256,747.0527507
509,20220922,94,23,106,15,134,19.83514286,11.3227235,102.8421336
510,20231004,127,73,104,6,892,45.56267799,54.95900347,791.4783185
511,20181217,150,10,83,8,512,13.3962262,50.61328714,447.9904867
512,20200422,57,63,59,20,967,54.85467329,70.11740221,842.0279245
513,20160922,34,20,13,14,312,28.64324252,30.06534741,253.2914101
514,20151225,94,35,188,7,875,88.40054174,59.33466792,727.2647903
515,20201101,110,71,203,1,472,56.71390141,38.04777721,377.2383214
516,20240720,14,80,57,10,240,30.19050421,14.46897823,195.3405176
517,20190918,200,96,34,5,441,46.44906555,49.78612457,344.7648099
518,20140930,196,79,23,12,628,76.32383654,37.596728,514.0794355
519,20220322,23,9,107,17,573,29.30827461,54.02004866,489.6716767
520,20181230,24,33,22,13,576,60.08207791,72.15097804,443.7669441
521,20220427,127,57,59,12,910,113.04405,126.6697159,670.2862341
522,20160227,179,49,145,19,230,25.30619333,31.18570513,173.5081015
523,20231112,166,5,134,20,660,72.08489341,41.20706484,546.7080417
524,20180710,107,21,150,10,753,27.58984195,48.33672152,677.0734365
525,20150331,244,2,158,9,917,91.9779811,132.8843219,692.137697
526,20180924,26,86,132,11,896,60.88612986,53.64259043,781.4712797
527,20200127,123,33,113,4,720,42.51323893,101.4490925,576.0376686
528,20180103,190,35,47,3,411,43.45604435,60.36272108,307.1812346
529,20140426,189,46,120,8,711,102.6433691,70.91109591,537.445535
530,20220819,158,7,90,16,400,49.46881988,50.91796492,299.6132152
531,20190808,13,39,7,17,587,66.02740706,62.30577214,458.6668208
532,20150423,189,53,49,10,133,15.29983959,9.068055006,108.6321054
533,20201210,203,92,4,6,444,13.06720061,65.0901418,365.8426576
534,20201111,25,88,7,12,516,43.57928985,30.74179708,441.6789131
535,20161020,37,51,102,2,834,35.55286961,107.7430582,690.7040722
536,20230115,189,54,32,13,502,23.84764106,48.41348011,429.7388788
537,20151117,225,50,149,17,502,15.4739051,26.62110106,459.9049938
538,20181102,46,43,99,20,629,90.4593157,84.22399123,454.3166931
539,20230615,34,86,93,16,761,34.90922382,94.17040052,631.9203757
540,20200205,221,42,36,6,669,41.55935424,49.68494829,577.7556975
541,20170709,92,87,57,3,588,19.08643931,64.68491229,504.2286484
542,20210921,181,75,9,4,407,9.070000843,29.08127249,368.8487267
543,20180205,205,83,149,14,720,62.52311072,83.36701604,574.1098732
544,20200428,132,80,58,11,535,64.55762038,74.93901606,395.5033636
545,20210315,62,10,158,7,858,39.50808173,63.78680179,754.7051165
546,20140830,64,10,112,14,272,6.610284938,24.3638222,241.0258929
547,20230310,149,43,9,8,489,11.74582883,62.71105787,414.5431133
548,20150228,105,5,48,11,538,22.69763055,34.77980498,480.5225645
549,20150813,63,67,155,4,263,25.1088217,26.34946097,211.5417173
550,20221002,221,52,158,6,251,23.33464062,17.59834985,210.0670095
551,20240630,10,7,60,1,481,37.96323483,67.77220116,375.264564
552,20161002,16,12,148,18,522,78.29344325,77.18880171,366.517755
553,20161007,163,100,209,6,784,47.13926272,68.87035568,667.9903816
554,20140826,110,74,113,13,661,43.15631975,63.71165378,554.1320265
555,20230304,46,32,205,4,504,21.98980805,68.4099205,413.6002715
556,20211225,100,57,85,14,141,6.425240409,20.73235706,113.8424025
557,20180116,182,60,36,12,886,122.5505686,72.75157157,690.6978599
558,20150315,30,85,192,18,265,17.17597279,22.11516092,225.7088663
559,20220626,169,78,11,20,843,19.51445738,49.13203734,774.3535053
560,20230709,51,52,202,14,790,69.07482846,87.43730653,633.487865
561,20140612,106,49,18,20,677,71.87132915,89.23158884,515.897082
562,20170403,224,35,206,1,884,83.57879369,84.60017293,715.8210334
563,20220429,121,88,20,20,367,7.450442881,47.70283204,311.8467251
564,20141209,152,63,84,2,203,8.940558057,16.93784556,177.1215964
565,20210612,143,93,76,1,787,33.78132669,92.73876328,660.47991
566,20180222,52,5,75,7,899,39.30862835,67.12123005,792.5701416
567,20230609,207,27,27,2,370,21.32682807,44.67112324,304.0020487
568,20180419,78,27,129,5,809,107.2244313,70.61163839,631.1639303
569,20170117,203,5,149,19,688,93.07809624,58.22271741,536.6991863
570,20171006,43,54,168,10,447,24.12893007,42.78448607,380.0865839
571,20230529,220,66,198,14,380,54.50560131,34.67471368,290.819685
572,20181127,185,74,205,8,414,38.33398439,30.04862959,345.617386
573,20140213,97,18,6,2,777,32.05929593,47.59123641,697.3494677
574,20210727,104,17,144,9,392,12.9758348,41.14892135,337.8752439
575,20160828,26,20,28,5,863,119.7980958,128.099373,615.1025312
576,20191210,179,12,173,5,329,14.19436076,47.07556784,267.7300714
577,20170615,110,73,188,7,887,101.8232357,75.79741768,709.3793466
578,20170324,47,41,165,11,512,17.65909123,49.43372693,444.9071818
579,20150306,17,58,4,14,513,24.13126355,36.4685849,452.4001516
580,20150917,214,93,51,12,182,13.91727271,11.02025049,157.0624768
581,20161220,31,83,161,16,991,123.6925115,103.5020747,763.8054138
582,20220819,208,36,118,13,595,20.49477923,41.15038643,533.3548343
583,20140704,18,19,81,5,655,75.63992601,42.24538226,537.1146917
584,20180910,2,24,195,8,192,6.061251435,22.04573873,163.8930098
585,20171217,17,23,179,14,223,18.22544006,23.37813281,181.3964271
586,20240625,136,34,29,16,398,35.46199926,46.82684524,315.7111555
587,20140627,247,83,98,18,102,12.41376373,8.164383071,81.4218532
588,20210206,55,9,167,5,544,80.46136724,51.01013494,412.5284978
589,20210920,139,25,102,3,904,80.77266172,61.1415564,762.0857819
590,20240708,40,89,91,4,607,27.55424203,71.56394727,507.8818107
591,20190701,32,51,77,13,535,79.56342949,70.62573909,384.8108314
592,20150422,217,83,174,4,172,5.681849988,14.58005776,151.7380923
593,20230608,93,68,85,3,968,73.76285459,60.26370973,833.9734357
594,20160820,108,24,178,13,497,74.49574028,37.47552509,385.0287346
595,20210224,38,42,72,4,994,58.4264187,67.66097964,867.9126017
596,20170108,1,62,146,2,109,6.621847314,7.270666613,95.10748607
597,20220223,84,14,18,7,298,22.25686672,22.0607944,253.6823389
598,20181222,197,88,128,8,445,52.05793264,54.30913687,338.6329305
599,20180220,91,51,60,14,1000,117.401688,136.8212478,745.7770643
600,20160905,81,30,92,16,962,107.6578419,138.2369246,716.1052335
601,20140114,119,9,191,6,589,45.32252977,83.74120339,459.9362668
602,20191203,54,22,161,20,149,16.80834689,10.04934626,122.1423069
603,20140525,110,42,212,2,693,81.28206537,103.5015207,508.2164139
604,20220613,10,49,63,16,403,35.33790985,23.02732184,344.6347683
605,20171017,145,26,123,9,711,63.35169208,44.39272002,603.2555879
606,20170504,97,64,106,8,306,21.42070064,27.94659978,256.6326996
607,20200405,236,70,189,1,326,6.854046777,17.53375628,301.6121969
608,20200625,14,3,123,8,337,34.78241173,22.34283588,279.8747524
609,20160728,106,100,83,1,809,70.86099779,54.32455616,683.814446
610,20211123,120,47,32,11,729,104.1892291,91.09946631,533.7113046
611,20200419,20,56,163,11,413,52.33101235,36.36591205,324.3030756
612,20150311,181,25,117,19,718,79.89136626,92.75808674,545.350547
613,20230901,203,29,150,5,472,31.57531499,53.73792307,386.6867619
614,20191017,130,32,107,6,892,67.51202921,95.49710595,728.9908648
615,20140422,159,68,175,6,415,8.96431288,30.13379964,375.9018875
616,20161223,14,29,86,12,900,18.10882998,89.72925356,792.1619165
617,20170429,59,76,78,20,920,81.02190103,75.35649334,763.6216056
618,20231120,32,24,118,1,978,126.8678042,89.59744359,761.5347523
619,20191019,114,30,99,17,598,28.78197954,50.89245506,518.3255654
620,20210123,193,10,212,2,453,30.89162042,54.82456039,367.2838192
621,20150806,19,68,217,13,433,42.75555518,56.96209837,333.2823465
622,20230304,13,12,23,16,770,26.49118778,54.97856849,688.5302437
623,20150805,110,21,163,18,916,25.62081305,104.0376012,786.3415857
624,20180612,192,81,62,8,508,13.71344333,52.5482211,441.7383356
625,20220102,38,51,199,2,750,85.37544992,64.61146454,600.0130855
626,20180906,73,83,65,9,495,23.10092297,29.62852902,442.270548
627,20180114,158,92,178,13,879,94.21898938,105.5807005,679.2003101
628,20190201,207,24,32,7,548,67.73372065,53.17789054,427.0883888
629,20220728,25,94,44,9,245,35.27850719,19.97628733,189.7452055
630,20140523,44,59,45,7,564,47.07594315,38.70205602,478.2220008
631,20211107,31,34,135,6,112,9.028377004,10.80990583,92.16171717
632,20170127,204,62,123,4,682,101.9134027,35.46744406,544.6191532
633,20201019,85,22,191,13,847,72.1851934,64.35953556,710.455271
634,20170907,147,53,159,5,922,130.0599089,133.489479,658.4506121
635,20181201,107,62,74,15,348,18.84169597,19.14626905,310.012035
636,20200222,85,86,176,20,609,69.43979962,70.08106838,469.479132
637,20220708,152,15,211,8,559,27.82189381,69.31690902,461.8611972
638,20150824,227,40,92,1,331,31.80117132,26.13036567,273.068463
639,20170909,194,51,143,8,319,15.90067283,17.83399673,285.2653304
640,20151113,195,8,43,13,982,110.9024322,50.92863365,820.1689341
641,20210518,24,51,97,19,350,35.85073475,28.41554811,285.7337171
642,20230731,142,91,77,14,388,11.54226153,53.20848432,323.2492542
643,20180111,208,55,172,2,862,69.64591881,43.59390293,748.7601783
644,20170114,162,51,163,8,281,21.96699675,28.55052476,230.4824785
645,20190116,184,88,55,13,107,12.11696371,7.142635287,87.74040101
646,20151027,146,91,178,7,650,22.42835888,90.54603011,537.025611
647,20151114,109,66,111,17,883,96.07020412,95.12411227,691.8056836
648,20220606,178,15,198,8,419,28.25470861,39.05847378,351.6868176
649,20230711,250,63,210,12,523,71.31361901,54.04484213,397.6415389
650,20210210,218,16,152,7,402,22.84870352,38.14755317,341.0037433
651,20240219,241,43,100,4,947,49.10285637,100.4400348,797.4571088
652,20161225,36,32,168,13,978,39.88129331,54.84837614,883.2703305
653,20150305,242,10,1,1,155,9.348396004,16.96985856,128.6817454
654,20230605,181,40,133,6,323,33.83722449,36.1574044,253.0053711
655,20230220,153,4,33,15,536,20.62648253,40.82362618,474.5498913
656,20180520,241,29,87,2,902,112.3125387,80.74156971,708.9458916
657,20140818,93,26,201,5,395,33.08688069,58.7733201,303.1397992
658,20240318,156,49,7,16,113,14.28966112,6.71944393,91.99089494
659,20201011,16,21,1,9,205,9.374001506,12.75548526,182.8705132
660,20230413,187,26,52,13,365,23.07756501,44.17351673,297.7489183
661,20210103,234,42,16,14,613,26.40570253,83.76766738,502.8266301
662,20180202,107,51,140,14,873,109.5266979,77.60960092,685.8637012
663,20230215,33,24,129,18,874,104.7300126,128.2607541,641.0092333
664,20200205,45,47,103,15,180,7.775336894,13.3575153,158.8671478
665,20230219,60,9,150,17,428,16.38702326,57.69563772,353.917339
666,20170819,105,2,148,6,731,104.6065879,89.25519798,537.1382141
667,20210114,249,62,163,19,1000,39.47719331,99.78102971,860.741777
668,20180318,82,61,82,14,698,80.06133664,88.92517434,529.013489
669,20180919,21,72,28,11,749,93.77807385,79.49971059,575.7222156
670,20230330,15,26,82,3,613,45.36746396,37.89183548,529.7407006
671,20180618,250,13,107,11,624,57.92287205,31.6556664,534.4214616
672,20201020,165,98,84,10,622,87.29178092,86.98574184,447.7224772
673,20151015,46,89,86,2,186,12.58733535,11.17707415,162.2355905
674,20230526,91,42,181,2,563,34.78949549,31.66604552,496.544459
675,20150628,201,19,160,9,146,12.47379912,14.95818779,118.5680131
676,20150927,16,51,23,2,254,7.198524141,23.93078133,222.8706945
677,20210918,109,36,159,14,776,36.49243907,50.51597098,688.99159
678,20190810,142,39,103,17,117,9.181905855,17.1597575,90.65833665
679,20150123,111,74,110,4,355,43.39782402,32.9514051,278.6507709
680,20240114,15,73,217,15,534,65.47634167,38.19425226,430.3294061
